"hotel_id","revenue_month","revenue","prev_month_revenue","mom_growth_pct"
10,2025-09-01,7514.44,8659.05,-13.22
10,2025-10-01,9169.57,7514.44,22.03
10,2025-11-01,10360.15,9169.57,12.98
10,2025-12-01,490.10,10360.15,-95.27
11,2021-01-01,11783.88,,
11,2021-02-01,13225.17,11783.88,12.23
11,2021-03-01,23757.14,13225.17,79.64
11,2021-04-01,14746.07,23757.14,-37.93
11,2021-05-01,4434.87,14746.07,-69.93
11,2021-06-01,11637.85,4434.87,162.42
11,2021-07-01,9449.37,11637.85,-18.80
11,2021-08-01,1669.06,9449.37,-82.34
11,2021-09-01,14422.75,1669.06,764.12
11,2021-10-01,20756.08,14422.75,43.91
11,2021-11-01,7993.61,20756.08,-61.49
11,2021-12-01,10433.01,7993.61,30.52
11,2022-01-01,3838.83,10433.01,-63.20
11,2022-02-01,7214.02,3838.83,87.92
11,2022-03-01,12465.85,7214.02,72.80
11,2022-04-01,9584.24,12465.85,-23.12
11,2022-05-01,16638.08,9584.24,73.60
11,2022-06-01,1765.10,16638.08,-89.39
11,2022-07-01,11196.05,1765.10,534.30
11,2022-08-01,10965.97,11196.05,-2.06
11,2022-09-01,18412.45,10965.97,67.91
11,2022-10-01,24051.47,18412.45,30.63
11,2022-11-01,17273.04,24051.47,-28.18
11,2022-12-01,20819.02,17273.04,20.53
11,2023-01-01,12850.45,20819.02,-38.28
11,2023-02-01,6662.50,12850.45,-48.15
11,2023-03-01,7993.85,6662.50,19.98
11,2023-04-01,13002.82,7993.85,62.66
11,2023-05-01,7340.52,13002.82,-43.55
11,2023-06-01,11648.07,7340.52,58.68
11,2023-07-01,6882.31,11648.07,-40.91
11,2023-08-01,21579.51,6882.31,213.55
11,2023-09-01,10038.38,21579.51,-53.48
11,2023-10-01,7739.60,10038.38,-22.90
11,2023-11-01,13946.95,7739.60,80.20
11,2023-12-01,9168.80,13946.95,-34.26
11,2024-01-01,9729.51,9168.80,6.12
11,2024-02-01,5915.98,9729.51,-39.20
11,2024-03-01,10666.18,5915.98,80.29
11,2024-04-01,6262.29,10666.18,-41.29
11,2024-05-01,14963.18,6262.29,138.94
11,2024-06-01,8154.80,14963.18,-45.50
11,2024-07-01,5495.03,8154.80,-32.62
11,2024-08-01,12721.02,5495.03,131.50
11,2024-09-01,17830.65,12721.02,40.17
11,2024-10-01,11940.47,17830.65,-33.03
11,2024-11-01,16420.86,11940.47,37.52
11,2024-12-01,11380.01,16420.86,-30.70
11,2025-01-01,11806.04,11380.01,3.74
11,2025-02-01,11363.98,11806.04,-3.74
11,2025-03-01,10286.08,11363.98,-9.49
11,2025-04-01,14491.01,10286.08,40.88
11,2025-05-01,9574.80,14491.01,-33.93
11,2025-06-01,5433.58,9574.80,-43.25
11,2025-07-01,14971.91,5433.58,175.54
11,2025-08-01,7502.92,14971.91,-49.89
11,2025-09-01,5692.07,7502.92,-24.14
11,2025-10-01,10519.45,5692.07,84.81
11,2025-11-01,14336.09,10519.45,36.28
11,2025-12-01,1290.99,14336.09,-90.99
12,2021-01-01,28571.09,,
12,2021-02-01,17680.36,28571.09,-38.12
12,2021-03-01,12465.83,17680.36,-29.49
12,2021-04-01,13729.25,12465.83,10.14
12,2021-05-01,20608.60,13729.25,50.11
12,2021-06-01,13803.98,20608.60,-33.02
12,2021-07-01,31085.75,13803.98,125.19
12,2021-08-01,20012.95,31085.75,-35.62
12,2021-09-01,15027.26,20012.95,-24.91
12,2021-10-01,15257.34,15027.26,1.53
12,2021-11-01,8147.85,15257.34,-46.60
12,2021-12-01,4319.10,8147.85,-46.99
12,2022-01-01,15718.22,4319.10,263.92
12,2022-02-01,8841.34,15718.22,-43.75
12,2022-03-01,9070.62,8841.34,2.59
12,2022-04-01,17405.25,9070.62,91.89
12,2022-05-01,16534.15,17405.25,-5.00
12,2022-06-01,15219.17,16534.15,-7.95
12,2022-07-01,24810.69,15219.17,63.02
12,2022-08-01,24017.79,24810.69,-3.20
12,2022-09-01,16128.90,24017.79,-32.85
12,2022-10-01,8226.70,16128.90,-48.99
12,2022-11-01,10004.87,8226.70,21.61
12,2022-12-01,29831.30,10004.87,198.17
12,2023-01-01,17029.07,29831.30,-42.92
12,2023-02-01,17393.90,17029.07,2.14
12,2023-03-01,11724.29,17393.90,-32.60
12,2023-04-01,18389.77,11724.29,56.85
12,2023-05-01,20199.09,18389.77,9.84
12,2023-06-01,16784.52,20199.09,-16.90
12,2023-07-01,16838.29,16784.52,0.32
12,2023-08-01,17134.46,16838.29,1.76
12,2023-09-01,10520.42,17134.46,-38.60
12,2023-10-01,18734.22,10520.42,78.07
12,2023-11-01,12860.13,18734.22,-31.35
12,2023-12-01,4997.74,12860.13,-61.14
12,2024-01-01,5688.86,4997.74,13.83
12,2024-02-01,7665.51,5688.86,34.75
12,2024-03-01,22071.65,7665.51,187.93
12,2024-04-01,22282.95,22071.65,0.96
12,2024-05-01,10429.67,22282.95,-53.19
12,2024-06-01,16028.83,10429.67,53.68
12,2024-07-01,11247.42,16028.83,-29.83
12,2024-08-01,7574.59,11247.42,-32.65
12,2024-09-01,17643.62,7574.59,132.93
12,2024-10-01,21093.42,17643.62,19.55
12,2024-11-01,8002.08,21093.42,-62.06
12,2024-12-01,11721.93,8002.08,46.49
12,2025-01-01,13908.79,11721.93,18.66
12,2025-02-01,5766.74,13908.79,-58.54
12,2025-03-01,15307.60,5766.74,165.45
12,2025-04-01,14190.17,15307.60,-7.30
12,2025-05-01,6592.18,14190.17,-53.54
12,2025-06-01,5737.43,6592.18,-12.97
12,2025-07-01,26778.90,5737.43,366.74
12,2025-08-01,10229.97,26778.90,-61.80
12,2025-09-01,15367.50,10229.97,50.22
12,2025-10-01,16903.63,15367.50,10.00
12,2025-11-01,7184.30,16903.63,-57.50
13,2021-01-01,22662.58,,
13,2021-02-01,11287.60,22662.58,-50.19
13,2021-03-01,16691.49,11287.60,47.87
13,2021-04-01,11301.03,16691.49,-32.29
13,2021-05-01,5163.58,11301.03,-54.31
13,2021-06-01,12754.16,5163.58,147.00
13,2021-07-01,11340.25,12754.16,-11.09
13,2021-08-01,9721.46,11340.25,-14.27
13,2021-09-01,8387.92,9721.46,-13.72
13,2021-10-01,7368.20,8387.92,-12.16
13,2021-11-01,7024.28,7368.20,-4.67
13,2021-12-01,7804.22,7024.28,11.10
13,2022-01-01,10015.24,7804.22,28.33
13,2022-02-01,2124.63,10015.24,-78.79
13,2022-03-01,11127.66,2124.63,423.75
13,2022-04-01,10262.38,11127.66,-7.78
13,2022-05-01,6801.31,10262.38,-33.73
13,2022-06-01,5047.48,6801.31,-25.79
13,2022-07-01,11357.61,5047.48,125.02
13,2022-08-01,10256.87,11357.61,-9.69
13,2022-09-01,8212.06,10256.87,-19.94
13,2022-10-01,4601.41,8212.06,-43.97
13,2022-11-01,12341.15,4601.41,168.20
13,2022-12-01,9272.06,12341.15,-24.87
13,2023-01-01,19085.97,9272.06,105.84
13,2023-02-01,9662.34,19085.97,-49.37
13,2023-03-01,8452.04,9662.34,-12.53
13,2023-04-01,8307.30,8452.04,-1.71
13,2023-05-01,10088.89,8307.30,21.45
13,2023-06-01,9169.19,10088.89,-9.12
13,2023-07-01,4634.12,9169.19,-49.46
13,2023-08-01,10781.80,4634.12,132.66
13,2023-09-01,12802.96,10781.80,18.75
13,2023-10-01,17588.50,12802.96,37.38
13,2023-11-01,12371.61,17588.50,-29.66
13,2023-12-01,10594.75,12371.61,-14.36
13,2024-01-01,13573.46,10594.75,28.11
13,2024-02-01,6037.28,13573.46,-55.52
13,2024-03-01,18403.16,6037.28,204.83
13,2024-04-01,15817.47,18403.16,-14.05
13,2024-05-01,12318.46,15817.47,-22.12
13,2024-06-01,9330.15,12318.46,-24.26
13,2024-07-01,10129.61,9330.15,8.57
13,2024-08-01,10859.54,10129.61,7.21
13,2024-09-01,13738.29,10859.54,26.51
13,2024-10-01,5125.81,13738.29,-62.69
13,2024-11-01,7243.83,5125.81,41.32
13,2024-12-01,12795.08,7243.83,76.63
13,2025-01-01,6169.24,12795.08,-51.78
13,2025-02-01,12143.70,6169.24,96.84
13,2025-03-01,14033.80,12143.70,15.56
13,2025-04-01,15426.77,14033.80,9.93
13,2025-05-01,9345.75,15426.77,-39.42
13,2025-06-01,4187.07,9345.75,-55.20
13,2025-07-01,10613.95,4187.07,153.49
13,2025-08-01,8370.88,10613.95,-21.13
13,2025-09-01,8516.68,8370.88,1.74
13,2025-10-01,4705.52,8516.68,-44.75
13,2025-11-01,7306.80,4705.52,55.28
13,2025-12-01,4470.16,7306.80,-38.82
14,2021-01-01,14633.07,,
14,2021-02-01,7998.77,14633.07,-45.34
14,2021-03-01,14980.31,7998.77,87.28
14,2021-04-01,12912.53,14980.31,-13.80
14,2021-05-01,10304.42,12912.53,-20.20
14,2021-06-01,12507.83,10304.42,21.38
14,2021-07-01,8324.39,12507.83,-33.45
14,2021-08-01,6085.08,8324.39,-26.90
14,2021-09-01,8191.89,6085.08,34.62
14,2021-10-01,6418.65,8191.89,-21.65
14,2021-11-01,14455.18,6418.65,125.21
14,2021-12-01,16556.75,14455.18,14.54
14,2022-01-01,11779.44,16556.75,-28.85
14,2022-02-01,13549.57,11779.44,15.03
14,2022-03-01,23453.77,13549.57,73.10
14,2022-04-01,7697.16,23453.77,-67.18
14,2022-05-01,19174.85,7697.16,149.12
14,2022-06-01,5035.45,19174.85,-73.74
14,2022-07-01,11340.70,5035.45,125.22
14,2022-08-01,18151.58,11340.70,60.06
14,2022-09-01,13806.19,18151.58,-23.94
14,2022-10-01,16617.77,13806.19,20.36
14,2022-11-01,4725.35,16617.77,-71.56
14,2022-12-01,15067.72,4725.35,218.87
14,2023-01-01,19301.64,15067.72,28.10
14,2023-02-01,19547.36,19301.64,1.27
14,2023-03-01,5077.37,19547.36,-74.03
14,2023-04-01,14616.56,5077.37,187.88
14,2023-05-01,8663.95,14616.56,-40.73
14,2023-06-01,15316.59,8663.95,76.79
14,2023-07-01,13500.68,15316.59,-11.86
14,2023-08-01,13007.64,13500.68,-3.65
14,2023-09-01,17959.87,13007.64,38.07
14,2023-10-01,8479.32,17959.87,-52.79
14,2023-11-01,5816.29,8479.32,-31.41
14,2023-12-01,17122.95,5816.29,194.40
14,2024-01-01,8879.96,17122.95,-48.14
14,2024-02-01,10001.17,8879.96,12.63
14,2024-03-01,17530.53,10001.17,75.28
14,2024-04-01,14965.62,17530.53,-14.63
14,2024-05-01,5140.94,14965.62,-65.65
14,2024-06-01,14694.97,5140.94,185.84
14,2024-07-01,13752.31,14694.97,-6.41
14,2024-08-01,10100.07,13752.31,-26.56
14,2024-09-01,12519.57,10100.07,23.96
14,2024-10-01,14203.99,12519.57,13.45
14,2024-11-01,6584.47,14203.99,-53.64
14,2024-12-01,29070.86,6584.47,341.51
14,2025-01-01,11039.85,29070.86,-62.02
14,2025-02-01,7527.91,11039.85,-31.81
14,2025-03-01,24776.32,7527.91,229.13
14,2025-04-01,13869.98,24776.32,-44.02
14,2025-05-01,12273.94,13869.98,-11.51
14,2025-06-01,17134.56,12273.94,39.60
14,2025-07-01,20849.94,17134.56,21.68
14,2025-08-01,20654.04,20849.94,-0.94
14,2025-09-01,7313.15,20654.04,-64.59
14,2025-10-01,24211.53,7313.15,231.07
14,2025-11-01,14978.61,24211.53,-38.13
14,2025-12-01,563.08,14978.61,-96.24
14,2026-01-01,104.17,563.08,-81.50
15,2021-01-01,30760.04,,
15,2021-02-01,19362.95,30760.04,-37.05
15,2021-03-01,13730.37,19362.95,-29.09
15,2021-04-01,20046.96,13730.37,46.00
15,2021-05-01,16263.45,20046.96,-18.87
15,2021-06-01,22520.53,16263.45,38.47
15,2021-07-01,16391.25,22520.53,-27.22
15,2021-08-01,18206.30,16391.25,11.07
15,2021-09-01,30228.17,18206.30,66.03
15,2021-10-01,19483.11,30228.17,-35.55
15,2021-11-01,10462.52,19483.11,-46.30
15,2021-12-01,11156.00,10462.52,6.63
15,2022-01-01,17608.11,11156.00,57.84
15,2022-02-01,11794.14,17608.11,-33.02
15,2022-03-01,16169.89,11794.14,37.10
15,2022-04-01,13759.63,16169.89,-14.91
15,2022-05-01,15084.20,13759.63,9.63
15,2022-06-01,11371.96,15084.20,-24.61
15,2022-07-01,19059.24,11371.96,67.60
15,2022-08-01,17318.88,19059.24,-9.13
15,2022-09-01,12454.51,17318.88,-28.09
15,2022-10-01,20480.99,12454.51,64.45
15,2022-11-01,19136.06,20480.99,-6.57
15,2022-12-01,16532.52,19136.06,-13.61
15,2023-01-01,17762.41,16532.52,7.44
15,2023-02-01,8497.40,17762.41,-52.16
15,2023-03-01,11538.05,8497.40,35.78
15,2023-04-01,11477.64,11538.05,-0.52
15,2023-05-01,7719.33,11477.64,-32.74
15,2023-06-01,7023.08,7719.33,-9.02
15,2023-07-01,18257.56,7023.08,159.97
15,2023-08-01,16800.65,18257.56,-7.98
15,2023-09-01,17469.31,16800.65,3.98
15,2023-10-01,13316.08,17469.31,-23.77
15,2023-11-01,13668.12,13316.08,2.64
15,2023-12-01,8229.04,13668.12,-39.79
15,2024-01-01,12783.01,8229.04,55.34
15,2024-02-01,12146.00,12783.01,-4.98
15,2024-03-01,16307.71,12146.00,34.26
15,2024-04-01,11801.20,16307.71,-27.63
15,2024-05-01,20637.33,11801.20,74.87
15,2024-06-01,11145.65,20637.33,-45.99
15,2024-07-01,15807.04,11145.65,41.82
15,2024-08-01,13236.19,15807.04,-16.26
15,2024-09-01,20511.56,13236.19,54.97
15,2024-10-01,17833.12,20511.56,-13.06
15,2024-11-01,12568.72,17833.12,-29.52
15,2024-12-01,13854.16,12568.72,10.23
15,2025-01-01,13344.11,13854.16,-3.68
15,2025-02-01,6597.49,13344.11,-50.56
15,2025-03-01,17488.02,6597.49,165.07
15,2025-04-01,10634.13,17488.02,-39.19
15,2025-05-01,10077.60,10634.13,-5.23
15,2025-06-01,18116.35,10077.60,79.77
15,2025-07-01,24334.62,18116.35,34.32
15,2025-08-01,13508.08,24334.62,-44.49
15,2025-09-01,29632.78,13508.08,119.37
15,2025-10-01,8352.08,29632.78,-71.81
15,2025-11-01,11099.08,8352.08,32.89
15,2025-12-01,1306.20,11099.08,-88.23
16,2021-01-01,20126.74,,
16,2021-02-01,9026.81,20126.74,-55.15
16,2021-03-01,16405.54,9026.81,81.74
16,2021-04-01,11160.52,16405.54,-31.97
16,2021-05-01,11990.35,11160.52,7.44
16,2021-06-01,11373.07,11990.35,-5.15
16,2021-07-01,15670.72,11373.07,37.79
16,2021-08-01,6829.42,15670.72,-56.42
16,2021-09-01,8031.23,6829.42,17.60
16,2021-10-01,5629.97,8031.23,-29.90
16,2021-11-01,11142.69,5629.97,97.92
16,2021-12-01,8051.48,11142.69,-27.74
16,2022-01-01,9653.44,8051.48,19.90
16,2022-02-01,10196.17,9653.44,5.62
16,2022-03-01,10883.00,10196.17,6.74
16,2022-04-01,4391.21,10883.00,-59.65
16,2022-05-01,17260.33,4391.21,293.07
16,2022-06-01,8930.71,17260.33,-48.26
16,2022-07-01,8904.11,8930.71,-0.30
16,2022-08-01,22415.43,8904.11,151.74
16,2022-09-01,13557.87,22415.43,-39.52
16,2022-10-01,7127.72,13557.87,-47.43
16,2022-11-01,14506.60,7127.72,103.52
16,2022-12-01,13441.14,14506.60,-7.34
16,2023-01-01,5524.01,13441.14,-58.90
16,2023-02-01,11538.51,5524.01,108.88
16,2023-03-01,7563.61,11538.51,-34.45
16,2023-04-01,13884.12,7563.61,83.56
16,2023-05-01,7964.34,13884.12,-42.64
16,2023-06-01,5777.74,7964.34,-27.45
16,2023-07-01,6008.31,5777.74,3.99
16,2023-08-01,7684.05,6008.31,27.89
16,2023-09-01,9993.18,7684.05,30.05
16,2023-10-01,10636.07,9993.18,6.43
16,2023-11-01,14337.64,10636.07,34.80
16,2023-12-01,6240.37,14337.64,-56.48
16,2024-01-01,14907.86,6240.37,138.89
16,2024-02-01,18179.90,14907.86,21.95
16,2024-03-01,3449.98,18179.90,-81.02
16,2024-04-01,10313.18,3449.98,198.93
16,2024-05-01,15409.82,10313.18,49.42
16,2024-06-01,9895.32,15409.82,-35.79
16,2024-07-01,9923.98,9895.32,0.29
16,2024-08-01,21357.02,9923.98,115.21
16,2024-09-01,11622.26,21357.02,-45.58
16,2024-10-01,12247.36,11622.26,5.38
16,2024-11-01,8655.11,12247.36,-29.33
16,2024-12-01,6907.19,8655.11,-20.20
16,2025-01-01,9723.24,6907.19,40.77
16,2025-02-01,8732.50,9723.24,-10.19
16,2025-03-01,8511.11,8732.50,-2.54
16,2025-04-01,10289.38,8511.11,20.89
16,2025-05-01,14817.75,10289.38,44.01
16,2025-06-01,12083.04,14817.75,-18.46
16,2025-07-01,7415.83,12083.04,-38.63
16,2025-08-01,10425.03,7415.83,40.58
16,2025-09-01,9606.04,10425.03,-7.86
16,2025-10-01,19028.70,9606.04,98.09
16,2025-11-01,4328.38,19028.70,-77.25
16,2025-12-01,7946.53,4328.38,83.59
17,2021-01-01,18934.24,,
17,2021-02-01,6544.85,18934.24,-65.43
17,2021-03-01,4604.89,6544.85,-29.64
17,2021-04-01,12389.04,4604.89,169.04
17,2021-05-01,5958.09,12389.04,-51.91
17,2021-06-01,7833.10,5958.09,31.47
17,2021-07-01,7831.58,7833.10,-0.02
17,2021-08-01,10387.37,7831.58,32.63
17,2021-09-01,5880.15,10387.37,-43.39
17,2021-10-01,6272.45,5880.15,6.67
17,2021-11-01,14581.76,6272.45,132.47
17,2021-12-01,11382.11,14581.76,-21.94
17,2022-01-01,7296.77,11382.11,-35.89
17,2022-02-01,14656.29,7296.77,100.86
17,2022-03-01,9196.13,14656.29,-37.25
17,2022-04-01,5037.61,9196.13,-45.22
17,2022-05-01,10444.40,5037.61,107.33
17,2022-06-01,7810.71,10444.40,-25.22
17,2022-07-01,5638.48,7810.71,-27.81
17,2022-08-01,13815.94,5638.48,145.03
17,2022-09-01,8051.75,13815.94,-41.72
17,2022-10-01,15477.13,8051.75,92.22
17,2022-11-01,6737.26,15477.13,-56.47
17,2022-12-01,14975.76,6737.26,122.28
17,2023-01-01,4159.77,14975.76,-72.22
17,2023-02-01,4931.34,4159.77,18.55
17,2023-03-01,14587.45,4931.34,195.81
17,2023-04-01,8038.81,14587.45,-44.89
17,2023-05-01,12714.17,8038.81,58.16
17,2023-06-01,8618.00,12714.17,-32.22
17,2023-07-01,6412.15,8618.00,-25.60
17,2023-08-01,6905.80,6412.15,7.70
17,2023-09-01,3265.44,6905.80,-52.71
17,2023-10-01,12636.01,3265.44,286.96
17,2023-11-01,6238.26,12636.01,-50.63
17,2023-12-01,10869.34,6238.26,74.24
17,2024-01-01,9155.10,10869.34,-15.77
17,2024-02-01,13414.29,9155.10,46.52
17,2024-03-01,11976.22,13414.29,-10.72
17,2024-04-01,8309.41,11976.22,-30.62
17,2024-05-01,6818.44,8309.41,-17.94
17,2024-06-01,5780.85,6818.44,-15.22
17,2024-07-01,3498.13,5780.85,-39.49
17,2024-08-01,11261.80,3498.13,221.94
17,2024-09-01,8276.62,11261.80,-26.51
17,2024-10-01,6392.20,8276.62,-22.77
17,2024-11-01,4550.98,6392.20,-28.80
17,2024-12-01,8135.70,4550.98,78.77
17,2025-01-01,3397.27,8135.70,-58.24
17,2025-02-01,7690.45,3397.27,126.37
17,2025-03-01,11093.52,7690.45,44.25
17,2025-04-01,9213.53,11093.52,-16.95
17,2025-05-01,7186.95,9213.53,-22.00
17,2025-06-01,4538.90,7186.95,-36.85
17,2025-07-01,14279.66,4538.90,214.61
17,2025-08-01,7802.32,14279.66,-45.36
17,2025-09-01,3344.28,7802.32,-57.14
17,2025-10-01,7554.00,3344.28,125.88
17,2025-11-01,6859.86,7554.00,-9.19
17,2025-12-01,2123.57,6859.86,-69.04
18,2021-01-01,29849.21,,
18,2021-02-01,15514.46,29849.21,-48.02
18,2021-03-01,12117.12,15514.46,-21.90
18,2021-04-01,9440.33,12117.12,-22.09
18,2021-05-01,12604.38,9440.33,33.52
18,2021-06-01,16251.66,12604.38,28.94
18,2021-07-01,13114.27,16251.66,-19.31
18,2021-08-01,17889.04,13114.27,36.41
18,2021-09-01,15977.17,17889.04,-10.69
18,2021-10-01,27166.36,15977.17,70.03
18,2021-11-01,13771.87,27166.36,-49.31
18,2021-12-01,18766.78,13771.87,36.27
18,2022-01-01,9382.11,18766.78,-50.01
18,2022-02-01,18467.46,9382.11,96.84
18,2022-03-01,15558.30,18467.46,-15.75
18,2022-04-01,13858.54,15558.30,-10.93
18,2022-05-01,14157.31,13858.54,2.16
18,2022-06-01,23456.51,14157.31,65.68
18,2022-07-01,16222.08,23456.51,-30.84
18,2022-08-01,17202.86,16222.08,6.05
18,2022-09-01,11835.94,17202.86,-31.20
18,2022-10-01,14681.86,11835.94,24.04
18,2022-11-01,21284.07,14681.86,44.97
18,2022-12-01,20423.56,21284.07,-4.04
18,2023-01-01,19632.15,20423.56,-3.87
18,2023-02-01,16754.09,19632.15,-14.66
18,2023-03-01,12883.40,16754.09,-23.10
18,2023-04-01,10565.23,12883.40,-17.99
18,2023-05-01,20670.01,10565.23,95.64
18,2023-06-01,17337.42,20670.01,-16.12
18,2023-07-01,15566.74,17337.42,-10.21
18,2023-08-01,16875.60,15566.74,8.41
18,2023-09-01,17096.16,16875.60,1.31
18,2023-10-01,21584.04,17096.16,26.25
18,2023-11-01,15163.39,21584.04,-29.75
18,2023-12-01,12144.90,15163.39,-19.91
18,2024-01-01,13767.54,12144.90,13.36
18,2024-02-01,25447.89,13767.54,84.84
18,2024-03-01,4426.48,25447.89,-82.61
18,2024-04-01,8011.28,4426.48,80.99
18,2024-05-01,10590.92,8011.28,32.20
18,2024-06-01,28246.21,10590.92,166.70
18,2024-07-01,19902.34,28246.21,-29.54
18,2024-08-01,17462.26,19902.34,-12.26
18,2024-09-01,28157.96,17462.26,61.25
18,2024-10-01,23051.59,28157.96,-18.13
18,2024-11-01,15775.63,23051.59,-31.56
18,2024-12-01,6460.44,15775.63,-59.05
18,2025-01-01,10062.99,6460.44,55.76
18,2025-02-01,18307.55,10062.99,81.93
18,2025-03-01,22043.94,18307.55,20.41
18,2025-04-01,13502.67,22043.94,-38.75
18,2025-05-01,23128.66,13502.67,71.29
18,2025-06-01,13431.78,23128.66,-41.93
18,2025-07-01,28005.80,13431.78,108.50
18,2025-08-01,26127.44,28005.80,-6.71
18,2025-09-01,13014.90,26127.44,-50.19
18,2025-10-01,8234.10,13014.90,-36.73
18,2025-11-01,17646.02,8234.10,114.30
18,2025-12-01,1002.38,17646.02,-94.32
19,2021-01-01,28656.46,,
19,2021-02-01,13982.63,28656.46,-51.21
19,2021-03-01,11921.26,13982.63,-14.74
19,2021-04-01,11717.56,11921.26,-1.71
19,2021-05-01,8911.27,11717.56,-23.95
19,2021-06-01,11076.82,8911.27,24.30
19,2021-07-01,11981.99,11076.82,8.17
19,2021-08-01,6133.63,11981.99,-48.81
19,2021-09-01,9100.57,6133.63,48.37
19,2021-10-01,15976.59,9100.57,75.56
19,2021-11-01,18250.72,15976.59,14.23
19,2021-12-01,4979.95,18250.72,-72.71
19,2022-01-01,16509.51,4979.95,231.52
19,2022-02-01,15909.49,16509.51,-3.63
19,2022-03-01,21938.34,15909.49,37.89
19,2022-04-01,18085.92,21938.34,-17.56
19,2022-05-01,10765.97,18085.92,-40.47
19,2022-06-01,6513.16,10765.97,-39.50
19,2022-07-01,12339.65,6513.16,89.46
19,2022-08-01,13610.68,12339.65,10.30
19,2022-09-01,14936.76,13610.68,9.74
19,2022-10-01,18032.18,14936.76,20.72
19,2022-11-01,17975.82,18032.18,-0.31
19,2022-12-01,14223.46,17975.82,-20.87
19,2023-01-01,17570.51,14223.46,23.53
19,2023-02-01,7361.86,17570.51,-58.10
19,2023-03-01,13916.77,7361.86,89.04
19,2023-04-01,8087.49,13916.77,-41.89
19,2023-05-01,16554.77,8087.49,104.70
19,2023-06-01,16947.76,16554.77,2.37
19,2023-07-01,14646.59,16947.76,-13.58
19,2023-08-01,21258.18,14646.59,45.14
19,2023-09-01,8267.67,21258.18,-61.11
19,2023-10-01,16609.60,8267.67,100.90
19,2023-11-01,20710.57,16609.60,24.69
19,2023-12-01,8518.53,20710.57,-58.87
19,2024-01-01,18780.00,8518.53,120.46
19,2024-02-01,8144.91,18780.00,-56.63
19,2024-03-01,9837.08,8144.91,20.78
19,2024-04-01,11285.43,9837.08,14.72
19,2024-05-01,19315.05,11285.43,71.15
19,2024-06-01,11362.56,19315.05,-41.17
19,2024-07-01,20001.48,11362.56,76.03
19,2024-08-01,13624.42,20001.48,-31.88
19,2024-09-01,17430.73,13624.42,27.94
19,2024-10-01,7873.32,17430.73,-54.83
19,2024-11-01,15352.29,7873.32,94.99
19,2024-12-01,16345.29,15352.29,6.47
19,2025-01-01,15170.63,16345.29,-7.19
19,2025-02-01,18129.72,15170.63,19.51
19,2025-03-01,19949.50,18129.72,10.04
19,2025-04-01,11498.55,19949.50,-42.36
19,2025-05-01,16575.92,11498.55,44.16
19,2025-06-01,18712.79,16575.92,12.89
19,2025-07-01,8800.10,18712.79,-52.97
19,2025-08-01,17829.24,8800.10,102.60
19,2025-09-01,13998.56,17829.24,-21.49
19,2025-10-01,12612.33,13998.56,-9.90
19,2025-11-01,4270.35,12612.33,-66.14
19,2025-12-01,16149.70,4270.35,278.18
20,2021-01-01,20186.82,,
20,2021-02-01,7885.77,20186.82,-60.94
20,2021-03-01,16887.05,7885.77,114.15
20,2021-04-01,17720.44,16887.05,4.94
20,2021-05-01,9633.39,17720.44,-45.64
20,2021-06-01,7654.52,9633.39,-20.54
20,2021-07-01,13997.20,7654.52,82.86
20,2021-08-01,16964.99,13997.20,21.20
20,2021-09-01,13209.08,16964.99,-22.14
20,2021-10-01,8823.97,13209.08,-33.20
20,2021-11-01,20763.19,8823.97,135.30
20,2021-12-01,6239.17,20763.19,-69.95
20,2022-01-01,8206.67,6239.17,31.53
20,2022-02-01,14808.90,8206.67,80.45
20,2022-03-01,13218.07,14808.90,-10.74
20,2022-04-01,10308.62,13218.07,-22.01
20,2022-05-01,21694.86,10308.62,110.45
20,2022-06-01,12834.09,21694.86,-40.84
20,2022-07-01,21237.65,12834.09,65.48
20,2022-08-01,20257.86,21237.65,-4.61
20,2022-09-01,11724.73,20257.86,-42.12
20,2022-10-01,9565.05,11724.73,-18.42
20,2022-11-01,12924.54,9565.05,35.12
20,2022-12-01,23388.70,12924.54,80.96
20,2023-01-01,3847.57,23388.70,-83.55
20,2023-02-01,9771.11,3847.57,153.96
20,2023-03-01,5906.34,9771.11,-39.55
20,2023-04-01,16269.18,5906.34,175.45
20,2023-05-01,19471.91,16269.18,19.69
20,2023-06-01,12185.84,19471.91,-37.42
20,2023-07-01,18700.67,12185.84,53.46
20,2023-08-01,16134.26,18700.67,-13.72
20,2023-09-01,16113.19,16134.26,-0.13
20,2023-10-01,14749.54,16113.19,-8.46
20,2023-11-01,13097.90,14749.54,-11.20
20,2023-12-01,8483.87,13097.90,-35.23
20,2024-01-01,7713.14,8483.87,-9.08
20,2024-02-01,7755.37,7713.14,0.55
20,2024-03-01,13159.31,7755.37,69.68
20,2024-04-01,13237.53,13159.31,0.59
20,2024-05-01,17339.11,13237.53,30.98
20,2024-06-01,13829.85,17339.11,-20.24
20,2024-07-01,13768.82,13829.85,-0.44
20,2024-08-01,17548.85,13768.82,27.45
20,2024-09-01,13394.89,17548.85,-23.67
20,2024-10-01,14073.88,13394.89,5.07
20,2024-11-01,20716.14,14073.88,47.20
20,2024-12-01,8107.80,20716.14,-60.86
20,2025-01-01,10939.99,8107.80,34.93
20,2025-02-01,6549.23,10939.99,-40.13
20,2025-03-01,16699.60,6549.23,154.99
20,2025-04-01,9910.79,16699.60,-40.65
